Ship_Date,Segment,State,Postal_Code,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
13-02-2019,Home Office,Wisconsin,53081,Central,Mobile Phones,OnePlus,14,1,0,4.1916
13-02-2019,Home Office,Wisconsin,53081,Central,Cameras ,Nikon,1,2,0,0.891
13-02-2019,Consumer,Florida,33433,South,Mobile Phones,iPhone,39,4,0.7,-26.624
13-02-2019,Consumer,Florida,33433,South,Cameras ,Nikon,18,2,0.2,2.308
13-02-2019,Consumer,Colorado,80013,West,Mobile Phones,iPhone,4,3,0.7,-3.4272
13-02-2019,Consumer,Colorado,80013,West,Laptops,Dell,145,6,0.7,-247.7988
13-02-2019,Consumer,Colorado,80013,West,Mobile Phones,iPhone,9,6,0.7,-7.3692
13-02-2019,Home Office,California,92037,West,Cameras ,Nikon,199,5,0,87.89
13-02-2019,Home Office,California,92037,West,Laptops,Lenovo,1673,12,0.2,20.9148
13-02-2019,Corporate,Washington,98105,West,Laptops,Asus,12,7,0,3.8976
14-02-2019,Corporate,Washington,98105,West,Mobile Phones,Samsung,57,4,0,19.0344
16-02-2019,Consumer,Iowa,52001,Central,Cameras ,Sony,263,4,0,76.5484
18-02-2019,Consumer,California,90032,West,Cameras ,Nikon,299,6,0,128.9742
18-02-2019,Consumer,California,90032,West,Mobile Phones,Mi,25,7,0,0.5152
18-02-2019,Consumer,Massachusetts,1852,East,Cameras ,Sony,271,2,0,78.851
18-02-2019,Consumer,Massachusetts,1852,East,Laptops,Asus,45,3,0,15.5856
18-02-2019,Consumer,Massachusetts,1852,East,Laptops,Asus,9,2,0,3.2406
19-02-2019,Consumer,Washington,98270,West,Mobile Phones,Nokia,93,12,0,0.9336
19-02-2019,Consumer,Oklahoma,73120,Central,Mobile Phones,OnePlus,541,4,0,5.4124
19-02-2019,Consumer,Oklahoma,73120,Central,Mobile Phones,Pixel,106,3,0,49.9704
19-02-2019,Consumer,Oklahoma,73120,Central,Laptops,HP,1323,5,0,383.931
19-02-2019,Corporate,Pennsylvania,19134,East,Mobile Phones,Pixel,126,6,0.2,41.1528
19-02-2019,Consumer,Colorado,80013,West,Cameras ,Sony,125,7,0.2,15.743
19-02-2019,Consumer,New York,10009,East,Mobile Phones,iPhone,663,5,0.2,207.475
19-02-2019,Consumer,New York,10009,East,Cameras ,Nikon,120,8,0,13.2
20-02-2019,Consumer,New York,10009,East,Mobile Phones,Nokia,3,1,0,1.4805
21-02-2019,Consumer,New York,10009,East,Laptops,Asus,18,3,0,6.0288
21-02-2019,Home Office,Ohio,43130,East,Laptops,Asus,60,6,0.2,12.8928
21-02-2019,Home Office,Ohio,43130,East,Mobile Phones,LG,30,9,0.2,2.6964
21-02-2019,Corporate,California,95351,West,Cameras ,Sony,52,1,0.2,4.6193
22-02-2019,Consumer,Missouri,63116,Central,Mobile Phones,Samsung,83,10,0,20.975
23-02-2019,Consumer,Missouri,63116,Central,Mobile Phones,Pixel,11,2,0,5.7624
23-02-2019,Corporate,Texas,75217,Central,Mobile Phones,Samsung,4,3,0.8,-12.9792
24-02-2019,Corporate,Texas,75217,Central,Mobile Phones,Motorola ,87,5,0.2,29.673
24-02-2019,Corporate,Texas,75217,Central,Laptops,HP,657,5,0.3,-93.99
24-02-2019,Corporate,Texas,75217,Central,Mobile Phones,iPhone,1,1,0.8,-1.827
25-02-2019,Corporate,New York,10035,East,Laptops,Asus,210,2,0,50.5632
27-02-2019,Corporate,New York,10035,East,Mobile Phones,OnePlus,78,1,0,1.576
28-02-2019,Corporate,New York,10035,East,Cameras ,Nikon,19,1,0,6.7966
28-02-2019,Corporate,New York,10035,East,Mobile Phones,OnePlus,772,4,0,108.1752
28-02-2019,Consumer,Texas,78207,Central,Cameras ,Nikon,106,6,0.2,-9.282
28-02-2019,Consumer,Texas,79109,Central,Laptops,Asus,23,3,0.6,-10.9611
01-03-2019,Consumer,Texas,79109,Central,Mobile Phones,Pixel,25,5,0.2,9.072
01-03-2019,Consumer,Texas,77041,Central,Mobile Phones,Pixel,47,3,0.2,16.1838
01-03-2019,Consumer,Texas,77041,Central,Mobile Phones,iPhone,0,2,0.8,-1.476
02-03-2019,Consumer,Texas,77041,Central,Laptops,Asus,75,9,0.6,-20.7306
02-03-2019,Consumer,Texas,77041,Central,Mobile Phones,HTC,4,2,0.2,1.6704
02-03-2019,Consumer,Massachusetts,1841,East,Mobile Phones,iPhone,37,6,0,16.956
02-03-2019,Corporate,Georgia,31907,South,Mobile Phones,Samsung,41,3,0,10.8966
03-03-2019,Consumer,California,90032,West,Laptops,Dell,435,3,0.15,5.1294
03-03-2019,Corporate,Washington,98115,West,Laptops,HP,388,6,0.2,38.8704
04-03-2019,Corporate,Washington,98115,West,Mobile Phones,OnePlus,572,6,0,34.3548
04-03-2019,Corporate,Washington,98115,West,Cameras ,Nikon,33,2,0,11.613
04-03-2019,Home Office,Massachusetts,2138,East,Cameras ,Nikon,63,4,0,24.9132
04-03-2019,Home Office,Massachusetts,2138,East,Laptops,Asus,26,1,0,11.7568
05-03-2019,Consumer,Utah,84106,West,Mobile Phones,iPhone,295,9,0.2,106.9578
05-03-2019,Consumer,New York,10035,East,Mobile Phones,Samsung,393,5,0,129.7725
05-03-2019,Consumer,Ohio,44221,East,Mobile Phones,iPhone,2,3,0.7,-1.476
05-03-2019,Consumer,North Carolina,28403,South,Mobile Phones,Pixel,16,3,0.2,5.2884
06-03-2019,Corporate,New York,10035,East,Mobile Phones,Samsung,706,7,0,197.9208
07-03-2019,Corporate,Pennsylvania,19140,East,Mobile Phones,iPhone,5,5,0.7,-4.577
07-03-2019,Corporate,Pennsylvania,19140,East,Laptops,Asus,21,1,0.2,4.7664
07-03-2019,Corporate,Pennsylvania,19140,East,Mobile Phones,Samsung,41,6,0.2,3.1032
07-03-2019,Corporate,New York,10009,East,Mobile Phones,LG,17,3,0,4.485
09-03-2019,Corporate,Pennsylvania,19134,East,Mobile Phones,iPhone,2,1,0.7,-1.8585
09-03-2019,Consumer,California,90049,West,Mobile Phones,OnePlus,892,5,0,267.705
09-03-2019,Consumer,California,90049,West,Laptops,Dell,307,2,0.15,28.9568
09-03-2019,Consumer,California,90049,West,Mobile Phones,OnePlus,728,9,0,29.1528
09-03-2019,Consumer,California,90049,West,Mobile Phones,iPhone,41,5,0.2,13.959
09-03-2019,Consumer,California,90049,West,Cameras ,Sony,43,3,0.2,15.1116
09-03-2019,Consumer,California,90049,West,Laptops,Asus,4,2,0,1.7472
09-03-2019,Corporate,New York,11561,East,Mobile Phones,Pixel,61,5,0,28.858
09-03-2019,Corporate,New York,11561,East,Mobile Phones,iPhone,24,2,0.2,8.8624
09-03-2019,Consumer,New York,14609,East,Cameras ,Sony,263,4,0,71.2692
10-03-2019,Consumer,New York,14609,East,Cameras ,Sony,359,3,0,100.7916
10-03-2019,Consumer,New York,14609,East,Mobile Phones,Pixel,12,2,0,6.2208
10-03-2019,Consumer,New York,14609,East,Mobile Phones,OnePlus,116,3,0,5.841
10-03-2019,Consumer,New York,14609,East,Mobile Phones,iPhone,276,2,0.2,89.9548
10-03-2019,Corporate,California,94109,West,Cameras ,Nikon,239,3,0,86.3892
10-03-2019,Corporate,California,94109,West,Laptops,Asus,16,6,0,6.0876
10-03-2019,Consumer,Texas,77340,Central,Mobile Phones,OnePlus,454,5,0.2,-107.958
10-03-2019,Consumer,Texas,77340,Central,Laptops,Asus,141,5,0.6,-187.3815
11-03-2019,Consumer,Texas,77340,Central,Laptops,HP,310,4,0.3,-26.6352
11-03-2019,Consumer,Texas,77340,Central,Mobile Phones,LG,12,4,0.2,2.2288
11-03-2019,Consumer,Texas,77340,Central,Mobile Phones,iPhone,6,5,0.8,-9.705
12-03-2019,Consumer,Texas,77340,Central,Mobile Phones,iPhone,13,14,0.8,-22.6842
12-03-2019,Consumer,Texas,77340,Central,Mobile Phones,Samsung,15,2,0.8,-38.8212
12-03-2019,Corporate,Georgia,30344,South,Laptops,Asus,27,3,0,9.3228
12-03-2019,Corporate,Georgia,30344,South,Mobile Phones,iPhone,165,1,0,74.691
12-03-2019,Corporate,Georgia,30344,South,Cameras ,Nikon,75,3,0,18
12-03-2019,Home Office,New York,10009,East,Mobile Phones,iPhone,134,8,0.2,46.9952
12-03-2019,Corporate,Oregon,97477,West,Mobile Phones,HTC,146,6,0.2,47.6268
12-03-2019,Corporate,Oregon,97477,West,Mobile Phones,Pixel,131,3,0.2,47.8152
13-03-2019,Corporate,Oregon,97477,West,Mobile Phones,Samsung,203,5,0.2,20.388
15-03-2019,Corporate,Oregon,97477,West,Mobile Phones,iPhone,14,7,0.7,-10.4874
17-03-2019,Corporate,Oregon,97477,West,Mobile Phones,OnePlus,718,10,0.2,-161.694
17-03-2019,Home Office,Virginia,22204,South,Laptops,Asus,61,5,0,18.33
17-03-2019,Consumer,North Carolina,28403,South,Mobile Phones,Samsung,28,3,0.2,5.265
18-03-2019,Corporate,Arizona,85364,West,Mobile Phones,LG,10,4,0.2,1.1808
18-03-2019,Consumer,California,92404,West,Mobile Phones,iPhone,39,2,0.2,12.974
18-03-2019,Corporate,Maryland,21215,East,Mobile Phones,Samsung,77,9,0,20.1708
18-03-2019,Home Office,Washington,98103,West,Mobile Phones,OnePlus,269,7,0,70.0336
18-03-2019,Consumer,California,94110,West,Mobile Phones,HTC,5,2,0,2.8224
18-03-2019,Home Office,New York,10035,East,Mobile Phones,LG,109,5,0,32.97
19-03-2019,Consumer,Washington,98115,West,Laptops,Asus,23,3,0,10.5072
19-03-2019,Consumer,Washington,98115,West,Mobile Phones,Pixel,26,4,0,12.052
19-03-2019,Consumer,Washington,98115,West,Mobile Phones,Pixel,12,2,0,6.2208
20-03-2019,Consumer,Washington,98115,West,Cameras ,Nikon,234,5,0,32.893
20-03-2019,Consumer,New Mexico,87105,West,Mobile Phones,OnePlus,118,5,0,34.2925
20-03-2019,Consumer,New Mexico,87105,West,Mobile Phones,Pixel,4,1,0,1.926
20-03-2019,Home Office,California,90045,West,Cameras ,Nikon,26,3,0,5.1015
20-03-2019,Home Office,California,90045,West,Cameras ,Canon,3357,3,0.2,377.73
20-03-2019,Consumer,California,90045,West,Mobile Phones,HTC,8,2,0,3.7996
21-03-2019,Consumer,California,90045,West,Cameras ,Canon,2973,7,0.2,334.4985
22-03-2019,Consumer,California,90045,West,Mobile Phones,OnePlus,104,7,0,29.3412
22-03-2019,Consumer,California,90045,West,Cameras ,Sony,775,6,0.2,58.1796
22-03-2019,Home Office,Texas,77041,Central,Laptops,Dell,89,1,0.32,-17.0274
22-03-2019,Home Office,Texas,77041,Central,Mobile Phones,LG,175,6,0.2,52.632
22-03-2019,Home Office,Texas,77041,Central,Cameras ,Sony,438,4,0.2,-87.6672
22-03-2019,Consumer,Pennsylvania,19140,East,Laptops,HP,215,4,0.3,-58.5048
22-03-2019,Consumer,Illinois,60623,Central,Mobile Phones,Motorola ,55,6,0.2,20.844
22-03-2019,Consumer,Illinois,60623,Central,Laptops,HP,127,2,0.3,-25.4772
22-03-2019,Consumer,Texas,76903,Central,Laptops,HP,248,5,0.3,-17.745
22-03-2019,Consumer,Texas,76903,Central,Mobile Phones,Samsung,11,4,0.8,-30.8672
22-03-2019,Consumer,Texas,76903,Central,Laptops,HP,85,2,0.3,-1.2178
23-03-2019,Corporate,Texas,77506,Central,Mobile Phones,LG,20,5,0.2,2.322
23-03-2019,Corporate,California,90049,West,Laptops,Asus,148,3,0,41.4456
23-03-2019,Corporate,Kansas,67846,Central,Mobile Phones,OnePlus,33,1,0,7.9896
23-03-2019,Consumer,California,90045,West,Mobile Phones,Pixel,204,5,0,100.4255
23-03-2019,Consumer,Illinois,60653,Central,Laptops,HP,526,4,0.3,-75.192
23-03-2019,Consumer,California,94110,West,Laptops,Asus,41,2,0,10.9096
23-03-2019,Consumer,California,94110,West,Laptops,HP,451,3,0.2,0
23-03-2019,Consumer,California,94110,West,Mobile Phones,iPhone,31,11,0.2,11.0264
23-03-2019,Consumer,Pennsylvania,19134,East,Mobile Phones,Motorola ,30,3,0.2,9.585
23-03-2019,Consumer,Pennsylvania,19134,East,Cameras ,GoPro,1079,4,0.4,125.9972
23-03-2019,Consumer,California,95351,West,Laptops,HP,161,2,0.2,-28.2744
24-03-2019,Consumer,Texas,77070,Central,Mobile Phones,iPhone,2,3,0.8,-4.9878
24-03-2019,Consumer,Texas,77070,Central,Cameras ,Nikon,18,2,0.2,4.4004
25-03-2019,Consumer,Texas,77070,Central,Mobile Phones,OnePlus,670,3,0.2,-125.766
25-03-2019,Consumer,Illinois,60610,Central,Laptops,Asus,64,5,0.6,-43.848
25-03-2019,Corporate,California,92503,West,Cameras ,Nikon,41,2,0,15.0984
26-03-2019,Corporate,California,92503,West,Mobile Phones,Pixel,11,2,0,5.8604
26-03-2019,Corporate,California,92503,West,Mobile Phones,LG,13,4,0,3.8048
26-03-2019,Corporate,California,92503,West,Mobile Phones,OnePlus,535,3,0,160.623
26-03-2019,Corporate,Texas,75081,Central,Laptops,Asus,72,3,0.6,-70.9605
26-03-2019,Consumer,California,90008,West,Mobile Phones,Pixel,36,3,0,17.3148
26-03-2019,Consumer,California,90008,West,Mobile Phones,HTC,87,7,0,41.2237
26-03-2019,Corporate,Florida,33801,South,Laptops,Lenovo,562,7,0.45,-255.5875
26-03-2019,Home Office,New York,10035,East,Laptops,Asus,56,9,0,21.4776
26-03-2019,Home Office,Pennsylvania,19140,East,Mobile Phones,LG,11,8,0.2,1.2672
26-03-2019,Home Office,Pennsylvania,19140,East,Mobile Phones,OnePlus,284,10,0.2,24.857
26-03-2019,Home Office,Pennsylvania,19140,East,Mobile Phones,Pixel,18,4,0.2,6.7048
26-03-2019,Consumer,California,92037,West,Mobile Phones,HTC,14,3,0,7.2177
26-03-2019,Consumer,California,92037,West,Mobile Phones,OnePlus,186,3,0,50.3658
26-03-2019,Consumer,California,92037,West,Laptops,Lenovo,557,4,0.2,6.9716
27-03-2019,Consumer,California,92037,West,Cameras ,Sony,159,4,0.2,-31.9936
27-03-2019,Consumer,Oklahoma,73505,Central,Mobile Phones,Samsung,471,6,0,155.727
27-03-2019,Consumer,Oklahoma,73505,Central,Mobile Phones,LG,3,2,0,1.6896
28-03-2019,Consumer,Virginia,24153,South,Mobile Phones,Pixel,49,4,0,23.0864
28-03-2019,Home Office,California,92704,West,Mobile Phones,HTC,20,7,0,9.8784
29-03-2019,Corporate,South Dakota,57701,Central,Mobile Phones,iPhone,10,2,0,5.0196
30-03-2019,Corporate,South Dakota,57701,Central,Laptops,Dell,141,2,0,39.7488
30-03-2019,Consumer,Washington,98115,West,Mobile Phones,OnePlus,32,2,0,4.872
30-03-2019,Consumer,Washington,98115,West,Mobile Phones,Pixel,20,3,0,9.6192
30-03-2019,Consumer,Washington,98115,West,Cameras ,GoPro,13999,4,0,6719.9808
30-03-2019,Consumer,Connecticut,6457,East,Cameras ,Nikon,238,2,0,38.08
30-03-2019,Consumer,Connecticut,6457,East,Mobile Phones,Pixel,61,2,0,27.882
31-03-2019,Consumer,Maryland,21215,East,Laptops,Lenovo,239,2,0.3,-23.9372
31-03-2019,Consumer,California,92105,West,Cameras ,Nikon,595,5,0,95.2
31-03-2019,Corporate,Texas,79762,Central,Mobile Phones,Pixel,16,3,0.2,5.6112
31-03-2019,Home Office,Connecticut,6460,East,Cameras ,Nikon,199,5,0,87.89
31-03-2019,Consumer,New Jersey,7109,East,Laptops,HP,227,2,0,36.4736
31-03-2019,Consumer,New York,10035,East,Mobile Phones,Samsung,293,6,0,76.3152
02-04-2019,Consumer,New York,10035,East,Cameras ,Sony,307,2,0,89.3142
02-04-2019,Consumer,California,92105,West,Laptops,Asus,96,6,0,33.936
02-04-2019,Consumer,California,92105,West,Mobile Phones,iPhone,117,7,0.2,41.1208
02-04-2019,Consumer,California,92105,West,Mobile Phones,iPhone,11,3,0.2,4.1832
03-04-2019,Consumer,California,92105,West,Laptops,Dell,512,3,0.15,-30.147
03-04-2019,Corporate,California,94122,West,Laptops,Lenovo,863,7,0.2,-32.3673
03-04-2019,Home Office,Washington,98105,West,Laptops,Lenovo,2036,7,0,366.6348
04-04-2019,Home Office,Washington,98105,West,Laptops,HP,449,2,0.2,-73.0548
04-04-2019,Home Office,Washington,98105,West,Cameras ,Nikon,108,3,0,32.688
04-04-2019,Consumer,Mississippi,39212,South,Mobile Phones,LG,264,7,0,68.6868
04-04-2019,Home Office,California,90049,West,Mobile Phones,HTC,2,1,0,1.4112
04-04-2019,Home Office,California,90049,West,Mobile Phones,iPhone,41,6,0.2,14.1426
04-04-2019,Home Office,California,90049,West,Mobile Phones,OnePlus,23,4,0,4.0664
04-04-2019,Corporate,Illinois,60623,Central,Mobile Phones,Pixel,156,4,0.2,52.8228
04-04-2019,Home Office,New York,10035,East,Mobile Phones,OnePlus,128,6,0,37.2186
04-04-2019,Consumer,California,90008,West,Cameras ,Nikon,474,5,0,142.485
04-04-2019,Consumer,Washington,98198,West,Cameras ,GoPro,999,2,0,449.991
05-04-2019,Consumer,Oregon,97477,West,Laptops,Lenovo,277,4,0.5,-188.7
05-04-2019,Consumer,Pennsylvania,19120,East,Laptops,Lenovo,1252,8,0.4,-480.2032
06-04-2019,Consumer,Pennsylvania,19120,East,Cameras ,Sony,110,5,0.4,-24.0435
06-04-2019,Corporate,Illinois,60653,Central,Laptops,Asus,22,3,0.6,-10.1736
07-04-2019,Corporate,Illinois,60653,Central,Laptops,Asus,1,1,0.6,-0.9933
07-04-2019,Corporate,Illinois,60623,Central,Mobile Phones,Pixel,63,3,0.2,20.5764
07-04-2019,Consumer,Illinois,60623,Central,Mobile Phones,Motorola ,7,1,0.2,2.934
07-04-2019,Consumer,Illinois,60623,Central,Laptops,HP,170,4,0.3,-12.148
07-04-2019,Corporate,New York,10024,East,Mobile Phones,Pixel,62,9,0,29.5254
07-04-2019,Consumer,Maryland,20852,East,Mobile Phones,Pixel,19,3,0,9.3312
08-04-2019,Consumer,Maryland,20852,East,Mobile Phones,iPhone,7,1,0,3.6162
08-04-2019,Consumer,New York,10011,East,Mobile Phones,Pixel,38,6,0,18.6624
08-04-2019,Consumer,New York,10011,East,Laptops,Asus,187,4,0,76.9816
08-04-2019,Consumer,North Carolina,27707,South,Mobile Phones,iPhone,6,7,0.7,-4.2336
09-04-2019,Consumer,North Carolina,27707,South,Mobile Phones,Samsung,98,3,0.2,9.8352
09-04-2019,Consumer,North Carolina,27707,South,Laptops,Asus,335,2,0.2,25.1808
10-04-2019,Corporate,California,93101,West,Mobile Phones,Pixel,8,2,0,4.3904
10-04-2019,Consumer,Tennessee,37918,South,Cameras ,Nikon,89,4,0.2,-1.1196
10-04-2019,Consumer,Tennessee,37918,South,Mobile Phones,LG,71,5,0.2,7.196
10-04-2019,Consumer,Tennessee,37918,South,Mobile Phones,Pixel,15,3,0.2,5.4432
10-04-2019,Consumer,Illinois,60610,Central,Mobile Phones,iPhone,10,5,0.8,-18.2525
10-04-2019,Consumer,Illinois,60610,Central,Mobile Phones,OnePlus,72,1,0.2,-18.196
10-04-2019,Corporate,New York,10024,East,Mobile Phones,OnePlus,67,5,0,16.7875
10-04-2019,Corporate,New York,10024,East,Cameras ,Sony,549,2,0,142.9948
10-04-2019,Corporate,New York,10024,East,Laptops,Asus,11,3,0,4.728
10-04-2019,Corporate,New York,10024,East,Cameras ,Canon,4643,4,0,2229.024
10-04-2019,Corporate,New York,10024,East,Laptops,HP,577,2,0.1,115.5528
10-04-2019,Consumer,Florida,32114,South,Laptops,Lenovo,191,1,0.45,-76.6062
10-04-2019,Consumer,Florida,32114,South,Mobile Phones,LG,2,1,0.2,0.4264
10-04-2019,Consumer,Tennessee,37211,South,Mobile Phones,iPhone,1369,6,0.7,-913.176
10-04-2019,Consumer,Tennessee,37211,South,Mobile Phones,OnePlus,294,4,0.2,-58.8736
10-04-2019,Corporate,Tennessee,37211,South,Mobile Phones,Samsung,81,2,0.2,7.1372
10-04-2019,Consumer,Texas,75220,Central,Laptops,Asus,44,5,0.6,-17.784
11-04-2019,Consumer,Texas,75220,Central,Mobile Phones,OnePlus,314,3,0.2,19.6305
11-04-2019,Corporate,Tennessee,37130,South,Mobile Phones,iPhone,6,4,0.7,-4.6464
11-04-2019,Corporate,Tennessee,37130,South,Mobile Phones,Pixel,10,1,0.2,3.799
14-04-2019,Corporate,Tennessee,37130,South,Mobile Phones,iPhone,2,1,0.7,-1.8106
14-04-2019,Corporate,Tennessee,37130,South,Mobile Phones,iPhone,3,2,0.7,-2.2848
14-04-2019,Consumer,Texas,75217,Central,Mobile Phones,Nokia,4,3,0.2,0.8688
14-04-2019,Consumer,Texas,75217,Central,Laptops,Asus,31,3,0.6,-19.0656
14-04-2019,Consumer,Texas,75217,Central,Mobile Phones,HTC,4,2,0.2,1.7248
14-04-2019,Consumer,Texas,75217,Central,Mobile Phones,iPhone,1,3,0.8,-3.0396
14-04-2019,Consumer,Texas,75217,Central,Mobile Phones,Nokia,15,4,0.2,-3.768
15-04-2019,Consumer,Texas,76017,Central,Mobile Phones,OnePlus,12,2,0.2,-2.5248
15-04-2019,Corporate,California,91104,West,Mobile Phones,Pixel,185,6,0,83.646
15-04-2019,Corporate,California,91104,West,Mobile Phones,Pixel,12,2,0,6.2208
15-04-2019,Consumer,Massachusetts,2149,East,Mobile Phones,Pixel,189,10,0,91.056
15-04-2019,Consumer,Massachusetts,2149,East,Mobile Phones,Pixel,40,1,0,20.0851
16-04-2019,Home Office,New York,12180,East,Laptops,Asus,82,2,0,7.4376
16-04-2019,Home Office,New York,12180,East,Mobile Phones,OnePlus,31,2,0,8.0652
17-04-2019,Home Office,New York,12180,East,Cameras ,Nikon,89,3,0,37.7874
17-04-2019,Consumer,Georgia,30328,South,Mobile Phones,LG,35,3,0,9.7119
17-04-2019,Consumer,Georgia,30328,South,Laptops,Dell,1266,7,0,291.3778
17-04-2019,Consumer,California,95123,West,Mobile Phones,OnePlus,169,5,0,42.3625
17-04-2019,Consumer,California,95123,West,Mobile Phones,OnePlus,40,2,0,0.4068
17-04-2019,Consumer,Florida,32216,South,Mobile Phones,Mi,3,2,0.2,0.416
17-04-2019,Consumer,Florida,32216,South,Laptops,Lenovo,933,4,0.45,-458.1468
17-04-2019,Consumer,Florida,32216,South,Laptops,HP,2803,5,0.2,0
18-04-2019,Consumer,Florida,32216,South,Mobile Phones,OnePlus,4,2,0.2,-0.7748
18-04-2019,Consumer,Florida,32216,South,Mobile Phones,Pixel,6,1,0.2,2.502
18-04-2019,Consumer,Florida,32216,South,Mobile Phones,LG,4,2,0.2,1.112
18-04-2019,Consumer,Florida,32216,South,Laptops,Asus,43,4,0.2,6.0412
18-04-2019,Consumer,New York,10009,East,Mobile Phones,iPhone,23,2,0.2,8.3104
18-04-2019,Consumer,New York,10009,East,Cameras ,Nikon,357,3,0,57.12
19-04-2019,Consumer,California,94122,West,Cameras ,Sony,806,8,0.2,50.396
19-04-2019,Consumer,California,94122,West,Laptops,Asus,85,3,0,31.6128
19-04-2019,Corporate,Georgia,31907,South,Mobile Phones,OnePlus,344,3,0,10.3473
19-04-2019,Home Office,Illinois,60505,Central,Mobile Phones,Samsung,70,5,0.8,-191.619
19-04-2019,Home Office,Illinois,60505,Central,Mobile Phones,LG,36,2,0.2,3.6784
19-04-2019,Home Office,Pennsylvania,19134,East,Cameras ,Sony,743,2,0.4,-123.998
20-04-2019,Consumer,Illinois,60653,Central,Mobile Phones,iPhone,11,2,0.8,-16.818
20-04-2019,Consumer,Illinois,60653,Central,Laptops,Asus,4,2,0.6,-1.8848
20-04-2019,Consumer,Illinois,60653,Central,Mobile Phones,Samsung,180,5,0.8,-470.548
20-04-2019,Consumer,Illinois,60653,Central,Mobile Phones,OnePlus,60,2,0.2,6.0416
20-04-2019,Consumer,Washington,98103,West,Cameras ,GoPro,299,1,0,89.997
20-04-2019,Consumer,Washington,98103,West,Mobile Phones,Pixel,192,4,0,92.2368
21-04-2019,Consumer,Washington,98103,West,Cameras ,Sony,242,8,0.2,27.2952
21-04-2019,Consumer,Washington,98103,West,Mobile Phones,OnePlus,46,3,0,11.685
21-04-2019,Consumer,Washington,98103,West,Cameras ,Nikon,174,5,0,12.2465
21-04-2019,Consumer,Washington,98103,West,Mobile Phones,iPhone,100,6,0.2,37.764
21-04-2019,Home Office,Michigan,48066,Central,Mobile Phones,Pixel,368,9,0,180.7659
21-04-2019,Home Office,Michigan,48066,Central,Mobile Phones,iPhone,8,1,0,3.7694
21-04-2019,Home Office,Michigan,48066,Central,Mobile Phones,OnePlus,171,4,0,44.4704
21-04-2019,Home Office,Arkansas,72701,South,Mobile Phones,Pixel,19,3,0,9.3312
21-04-2019,Consumer,North Carolina,28540,South,Mobile Phones,iPhone,13,4,0.7,-10.0372
21-04-2019,Consumer,New York,10035,East,Mobile Phones,Samsung,122,3,0,30.735
21-04-2019,Consumer,New York,10035,East,Mobile Phones,iPhone,35,7,0.2,12.8499
21-04-2019,Consumer,Delaware,19901,East,Cameras ,Sony,19,2,0,5.1948
21-04-2019,Consumer,Illinois,60505,Central,Laptops,Lenovo,69,1,0.5,-47.175
